1595501685935696000|焦点对话：胡耀邦之子告诫习近平集权危险，有何深意？|这个星期，美中两国官员在北京举行了12月特习会以来的首次贸易磋商。这次副部长级别的谈判，不仅出现了主管经济的中国副总理刘鹤亲自现身的“惊喜”画面，而且还将会议延长一天，凸显双方都急于取得成果。
1595501685935696050|对蔡英文余恨未消？柯文哲：环境不一样 每个人都会改变|台北市长柯文哲在今晚播出的电视专访中，谈了许多大家有兴趣的话题，包括和民进党的恩怨情仇、蔡柯会，以及美中台关系等。对于一些较敏感的话题，柯文哲轻松带过，不过他说，民进党原本要礼让他选台北市长的事，太太陈佩琪是正常人，所以生气，但他自己倒是还好。主持人问，有一种说法是民进党把柯文哲歼灭在台北市长选举中
1595501685935696051|产学研合作、产业落地、「无人区」……中国新一代人工智能新看点|从「互联网+」到「AI+」，人工智能技术正在为经济社会发展带来深远影响。2018年，核心技术攻关、人才梯队培养、实体产业落地……我国人工智能技术正加速更新换代。1月15日，AI青年科学家联盟多位专家在上海表示，2019年，中国AI产业的发展将逐步走向成熟。趋势一：产学研合作，人才
1595501685935696052|美海军高官强调与日本合作维护印太地区安全|美国海军作战部长理查森强调，美国海军致力于与日本海上自卫队一道努力，维护区域安全。
1595501685935696053|Ep.58 谢盈萱：我觉得全世界都在等你哭这件事情很可怕|今天《马力欧陪你喝一杯》的节目的来宾是第55届金马奖最佳女主角，谢盈萱。她毕业于台北艺术大学戏剧系，2018年靠《谁先爱上他的》里面的刘三莲跟《花甲大人转男孩》里面的史黛西打开知名度。其实她的表演经历超过十年，本是剧场出生的演员，还有个剧场女神的称号。在她达到演员生涯的里程碑后，未来她有什么新的规划？又有什么新戏呢？还有这十几年来从剧场、电视到电影的表演经历分享。 标签: 马力欧陪你喝一杯, Podcast, 谢盈萱, 谁先爱上他的, 花甲男孩转大人, 金马奖, 未满十八岁请勿饮酒
1595501685935696054|台北电玩展1/24登场 电竞周边厂商首度进注|一年一度的游戏盛会「 2019 台北电玩展」将在 24 日登场，国内外厂商均大秀产品特色，今年除了台厂有多款自制研发手游亮相外，电竞热潮也带动电竞周边厂商首度进驻参展。
1595501685935696055|彭博：中国让步购买一万亿美国商品|彭博社周五援引知情人士报道称，为结束与美国的贸易战，中国提出在未来六年大举进口美国商品。
1595501685935696056|洛兴雅人返家园 联合国批缅甸行动太慢|联合国秘书长古特瑞斯(Antonio Guterres)18 日批评缅甸允许洛兴雅穆斯林难民返回家园的行动过于缓慢。他形容此事缺乏进展是「巨大挫折」。
1595501685935696057|蔡总统：消防人力增补 目标5年3000人|总统蔡英文今天表示，她很清楚，所有基层消防人员最在意的事情，就是人力及个装；政府从今年开始，以 5 年增补 3000 人为目标，今年已规划增补 756 人，明年至少增补 688 人。
1595501685935696058|柯文哲批蔡亲美立场 扁钻说引发讨论|台北市长柯文哲昨天接受电视专访，批评总统蔡英文的亲美立场，也以强盗抢银行来形容，说旁边站的中国是警察，认为台美关系应该重新思考。不过民进党中央也对柯文哲的谈话，有许多批评。...
1595501685935696059|着眼金融市场 德中达成合作共识|在访华期间，德国联邦财政部长朔尔茨与中国副总理刘鹤共同主持第二次高级别中德财金对话。两国希望今后密切在金融领域的合作。
1595501685935696060|香港爆甲型流感 幼园案例增1.5倍 可停课7天|香港踏入流感季节以来，已造成46人死亡，但由于今年流感以甲型为主，较易令幼童受感染，故此幼儿园及幼儿中心的流感个案不断上升，到截至本月16日的流感季节两周半为止，共发生175宗，总数较上一个冬季流感季节同期升157%。卫生防护中心总监黄加庆形容，幼儿园及幼儿中心爆发处于非常高强度水平，以入院率计，本周亦高于上一流感季节的高位，且情况会继续恶化，故决定由明(19日)日起，爆发流感的幼儿园或幼儿中心将停课七天。
1595501685935696061|香港爆发严重流感 191所幼儿园需停课|冬季流感高峰期间，香港医院急诊室的求诊数逾千人次，6岁以下儿童是受传染的高危险族群，导致儿童住院率提升，根据公告指出，此次冬季流感主要流行的病毒为甲型流感，6岁以下儿童须特别注意，已经传出有幼儿园或中心停课的消息，实际停课天数为7天，共计有191所需要停课。关于幼儿园或中心传出停课消息，卫生防卫中心
1595501685935696062|巴西侨领支黄秀莉 获选华人楷模年度人物|出生台湾，移民巴西的世界华人工商妇女企管协会巴西分会会长支黄秀莉，日前在「 2019 全球华人春节联欢晚会暨楷模年度人物颁奖典礼」获颁「 2018 全球华人楷模年度人物奖」。
1595501685935696063|蔡争取连任 习专注内政 美专家：今年两岸相对稳定|全球台湾研究所（GTI）17日（周四）举办「2019年的台湾」座谈会，会中多位专家从不同层面及角度分析台湾未来将面临的局势。《美国之音》报导，美国约翰霍普金斯大学教授卜道维（David Brown）分析，由于总统蔡英文目前首要工作是争取连任，而中国领导人习近平则是专注内政，加上台湾在美中会谈中的排序
1595501685935696064|第二次美朝峰会定于2月底举行|白宫宣布，美国总统特朗普和朝鲜领导人金正恩将于2月底举行第二次峰会，会晤地点“日后”宣布。
1595501685935696065|澄清山手线无政治操作 林佳龙：重大变更需重提报告争预算|交通部长林佳龙昨日表示山手线已经遭国发会退回，要求台中市长卢秀燕依程序重新提案，被外界视为「卡卢」。林佳龙今(19)日下午透过脸书厘清，他指出，山手线的构想在14年前他就已提出，过去四年当市长任内提出完整计划，交通部也召开过四次严格的审查会和无数次的讨论。而新市府团队对财务分摊有不同主张，需要重新提
1595501685935696066|台湾很好玩！蔡英文脸书po文：外国旅客创新高|继昨（17）日在西门町吃美食，打造亲民形象，总统蔡英文今（18）日在脸书po文要大家邀请外国旅客前来台湾观光。蔡英文昨日中午和幕僚临时决定前往总统府附近的西门町，来一段一日系列，体验一下西门町观光客的感觉，并且自掏腰包买单。她今日则在脸书表示，昨天去西门町，除了吃午餐，其实就是想去关心观光；此外，她
1595501685935696067|紫菜是哪种菜？认识富含营养价值的「藻类食品」|海藻具高营养价值，含有各种人体必需的营养成份如维生素A、B、C和E，以及钾、钙、镁、磷、锌和锰等矿物质，其中硒和碘的含量特别高，而甲状腺病患须酌量食用。 标签: 海藻, 紫菜, 海带, 甲状腺亢进, 藻胶, 藻类, 绿藻, 洋菜粉, 褐藻, 膳食纤维, 鹿角菜胶, 红藻, 海苔
1595501685935696068|默克尔党内“接班人”：脱欧德国最想念的是英国人民|于去年年底在德国基民盟党内选举胜出，当选新一任党主席的安妮格雷特·克兰普-卡伦鲍尔在周五于英国《泰晤士报》发表的公开信中，与德国政治、经济和艺术界人士一道呼吁，希望英国留在欧盟，并称德国不愿看到英国“脱欧”。
1595501685935696069|叶国俊.何泰宽观点：「高雄币」效应在强化区域凝聚力 而非刺激经济发展|根据媒体报导，高雄市政府预计在2019年1月18日推行高雄币，且先在六合夜市、南华商圈、与光华夜市试办。只要在试办地点消费，就会获得1%到10%的反馈金额，并且以高雄币的方式持有。上述获得的高雄币，可以在下次消费时限于当地使用。在1个月之内如果没有使用，面值就会减少30%。这项政
1595501685935696070|民调：逾6成台湾人不支持“一国两制”|台独代表性人物辜宽敏成立的独派团体也公布民调显示，逾6成台湾人不支持“一国两制”。
1595501685935696071|腾讯和阿里巴巴的并购热潮降温|这两家中国科技巨头去年进行了243笔投资，但“资本寒冬”到来后，它们的收购热潮有所降温，腾讯尤其明显。
1595501685935696072|吉尔吉斯爆反华示威 一带一路再添麻烦|示威者不满中国在这个中亚国家的影响日渐提升，而对中国的负债又不断增加，令中国在当地的投资蒙上阴影。
1595501685935696073|如何消除运动后疲劳？适时补水、主动恢复、仪器辅助|运动完的身体疲劳总是席卷而来，但是你都如何消除疲劳呢？这次就为大家介绍几种恢复的方法！ 标签: 疲劳, 运动, 运动疲劳, 水疗, 缓和运动, 按摩滚筒, 电疗, 物理治疗, 肌肉放松, 气压循环, 收操, 水肿, 伸展操
1595501685935696074|用「强盗抢银行」形容美中台 柯文哲为赴美、进京赶考试水温？|美中台当前的关系宛如「强盗抢银行」？台北市长柯文哲近来频针对美中台局势发表言论，
1595501685935696075|台南市立委补选》谢龙介保证8个月帮农渔民找出路  民进党：学韩国瑜吹牛皮骗选票？|台南市长黄伟哲上任后，立委遗缺将在3月补选。国民党台南市党部主委谢龙介17日前往选委会登记参选台南第二选区立委，并表示若当选后8个月内，没帮农渔民找到出路，他就辞职也不再参选下届立委。对此，民进党台南市党部执行长蔡丽青则质疑，谢龙介是学高雄市长韩国瑜用口号骗选票，「选上之后双手一
1595501685935696076|日立冻结英国核电站计划 日本核电出口事业再遭挫败：朝日新闻中文网|日立制作所于17日宣布，将冻结在英核电站建设计划。 预计无法获得预想的收益，2019年财年(2018年4月1日至2019年3月31日)的决算中将记入3000亿日元(约合人民币186亿元)的损失。
1595501685935696077|澳网混双詹咏然首轮止步 詹皓晴晋16强|澳洲网球公开赛，詹家姊妹詹咏然和詹皓晴今天在混双首轮赛事分头出击，詹咏然在混双首轮遭到淘汰，而詹皓晴则与搭档顺利以直落二胜出、挺进 16 强赛。
1595501685935696078|酸美国要我们自费扁钻往前冲  柯P：军购问题要思考|台北市长柯文哲选后首度接受电子媒体专访，谈及台湾、美国、中国之间的关系，对于蔡政府的亲美立场以抢银行比喻、更酸美国要我们拿扁钻往前冲，但「扁钻还要自费」。柯文哲今（18）日直言，「买扁钻要钱啊」、「就是说，军购的问题也是要思考一下」，媒体追问这套言论3月访美会过关吗？柯笑回「不会过关」。《台视新闻》
1595501685935696079|消保处抽查市售酒测器 准确性都不合格|进入尾牙旺季，消保处也抽查市售的酒测器质量，赫然发现抽查的 15 件样本，在准确性测试及呼吸取样全都不合格。消保官王德明直呼连国家标准都没有达到的酒测器，比玩具还不如。
1595501685935696080|柯P的「十年挑战」 一张照片就搞定……|最近这几天最火热的社群议题是什么？毫无疑问，就是「十年挑战」，大家都在发自己十年前的今昔对比。而台北市长柯文哲今天(18日)则是特异独行地PO了一张照片，图片上标示「十年如一日」，图说则写道「对我来说，这十年其实一样」、「认真的过每一天，快乐的过每一天…如果不行，也要装着快乐的过每一天。」事实上，2
1595501685935696081|大撒币还是大减税？（王丹）|第一套剧本是所谓“习近平经济学”的核心内容，那就是“大撒币”以往，大撒币是习近平在全球扩展中国影响力的利器，钱是向外撒出的;
1595501685935696082|被消失的公共墓园，被遗忘的高雄历史|一座看似不起眼、甚至有些生人勿近的公共墓园，其实收纳了丰富的高雄史，从清领至今，见证了海港城市的多元文化与移民历史，然而这样一座珍贵的故事库，却遭遇到推平的命运
1595501685935696083|刘结一重申「一国两制」陆委会：台湾绝不与虎谋皮|针对中国国台办主任刘结一重申「习五点」、「『一国两制』不会在台施行中方制度、体现对台关怀照顾」等说法，陆委会今（18）日驳斥，「一国两制」终局安排没有民主自由，国台办谈话充满欺骗与谎言，「台湾绝不会与…
1595501685935696084|风评：责任制争议勿重蹈一例一休覆辙|政府正研拟订定受雇员工适用责任制的规定，没有意外，财经部门与劳动部意见相左，企业又与政府看法南辕北辙。政府宜审慎订之，切勿重蹈一例一休的「左右不讨好、里外不是人」的覆辙。会有那些劳工该适用责任制的原因，在各国所有保护劳工的基本法令中，一定会明订每日、每周的工时上限，虽然考虑到劳动
1595501685935696085|底特律车展后汽车股将走向何方？焦点在中国|周三，在北美国际车展向公众开放之际，来自通用汽车公司、福特汽车公司等企业的汽车业高管在车展上完成了与投资者的交流。很多车企都公布了对2019年的初步预期，并就一些议题发表了评论，焦点在中国。
1595501685935696086|魏京生谈海外民运以及中国未来时局|本期节目的嘉宾是著名民运人士魏京生先生，他要和大家聊聊海外华人民运的现状，以及他对未来中国时局的观察。
1595501685935696087|新新闻》匈牙利、波兰违民主倒退，欧盟基石动摇|二○一九年，在东欧共党垮台的三十年后，中欧大学（CentralEuropeanUniversity）将正式撤出匈牙利，落脚于维也纳。这个决定意味了一九年欧盟的两大挑战：一方面英国即将出走脱欧；另一方面，留在欧盟内的中、东欧新兴民主国家，面临民主与法治倒退。这两项挑战代表，号称二十
1595501685935696088|桥头事件40周年》党外人士突破党禁  民进党928在圆山组党|「1986年党外选举后援会」为了租借场地，在戒严时期，不是一件容易的事，国民党与警总人员四处恫吓。党外选举后援会租场地却被许多国内大饭店拒绝，四处碰钉子。游锡堃省议员后来请党外选举后援会财务组的魏耀干医师，以「牙医师公会」的名义去台北圆山大饭店租借场地，为了怕台北圆山大饭店反悔，还多付了订金。开会前
1595501685935696089|北欧模式能否拯救软阶层|徐瑾：对阶层下滑的广大软阶层而言，平等与发展并举的北欧模式看起来很美，然而杂糅的北欧模式有很多面，中美都需要谨防念错了经。减税而不是加税，才是正道。
1595501685935696090|白宫经济顾问：美中贸易协商谈判进展顺利|白宫首席经济顾问柯德洛美国时间周五表示，美国和中国在贸易谈判上取得进展，但要达成协议还需要时间，同时柯德洛也指出，他关注将于30日到访华府的中国国务院副总理刘鹤，「那将是很重要的会谈」。美国之音也报导…
1595501685935696091|台大12名医生6年前同罹肺癌，至今全都活得好好的！3张表告诉你早期筛检有多重要|台大医院2013年曾为300位高阶主管及医师做心肺检查，意外发现有12位罹患早期肺癌，震惊台湾社会。台大前副院长王明巨17日发文表示，这些罹癌同事经诊治，至今依然健康有活力，这件事也让不少人认识新的肺癌筛检方式，从2013年起国内肺癌早期诊断人数与比例有逐年升高的趋势。王明巨在脸
1595501685935696092|白宫证实 第2次川金会时间订于2月底|美国总统川普在美东时间18日与金正恩的左右手金英哲在白宫会面，会后白宫宣布，川普与北韩领导人金正恩将于二月底再度会面，至于地点是否为外传的越南，白宫方面则并未证实。北韩劳动党中央委员会副委员长、金正恩…
1595501685935696093|彭博爆中国撒1兆美元消贸易逆差  求美中贸易战over|美中贸易战，中国让步了？白宫经济顾问柯德洛（Larry Kudlow）18日表示，美国与中国在贸易谈判上取得不错的进展，「彭博社」也在周五引述熟悉谈判的官员说法报导，为了赶快结束与美国的贸易战，中国提出在未来6年，大规模进口美国商品达1兆美元，以平衡双方的贸易逆差。中国国务院副总理刘鹤将在30日到3
1595501685935696094|麦当劳广告写「台湾」 大陆「金拱门」道歉|台湾麦当劳的广告引发中国大陆网友的不满，大喊抵制、要求道歉。中国大陆麦当劳今（19）日凌晨在微博致歉，并表示「我们始终坚持一个中国的立场」。引起争议的广告内容是讲述3个考生吃了满福堡后，考运相当好，能够反败为胜，主打「吃满福，保好运」。但有眼尖的大陆网友发现，广告中女主角的准考证上，国籍写着「台湾」
1595501685935696095|谷玲玲观点：电视难看，多元付费机制也提供不了更多选择权|国家通讯传播委员会（NCC）一心一意要推动有线电视多元付费机制，强调提供收视户更多选择。该方案确能提供更多收视选择？NCC了解收视户的需求吗？二十一世纪基金会最近公布的电话访问结果显示，仅10%受访者清楚多元付费机制。受访者最希望维持现状，亦即以相同资费收看目前接收的所有频道，而
1595501685935696096|狠夫妇逼女佣喝抹地水 淋热水再施针|美容院老板娘与丈夫虐佣，老板娘不满女佣工作表现，逼女佣喝抹地污水、磕头至流血，还强迫女佣在肩膀上倒热水自烫，并用针刺破水泡。涉虐佣的是美容院老板林俊龙（44岁）及老板娘谢丽丝（39岁），受害者是20来岁的缅甸籍女佣漂漂玛。根据控状，案件发生在2016年8月至10月13日之间，地点是榜鹅径某组屋单位内。
1595501685935696097|丁守中声请验票 台北市民埋单197万|国民党台北市长候选人丁守中提「选举无效」诉讼，台北地方法院今（18）日下午再度开庭。丁守中的律师质疑，中选会在投票当天发布新闻稿，是导致一边投票一边开票的主因之一，并批中选会到现在都还在推卸责任。而据了解，本次重新计票总计耗费台北市政府625万余元，扣除丁守中被没入的428万保证
1595501685935696098|朱军被指性侵案最新进展 庭前会议双方要求被驳回|控告中国著名央视主持人朱军性侵的当事人弦子在周五通过微博表示，在当天举行的她起诉朱军人格权案子的庭前会议中，海淀法院驳回了被告朱军方要求中止审理，或者将此案与名誉权案合并审理的要求。
1595501685935696099|新任男女足国家队教头 邱义仁有3期许|中华民国足球协会今天揭晓新任男、女足球国家队总教练，理事长邱义仁也提出 3 大期许，除了成绩进步、带来新训练方式外，也盼能留下训练过程的课程，作为日后国内教练参考。
